Verified,Performance Title,Performance title in Japanese,Date,Time,Venue concatenated,Venue address,Latitude,Longtitude,Venue capacity,Genres concatenated,Performance types concatenated,"English name of performing troupes, performers concatenated","Kanji name of performing troupes, performers concatenated",Organizers/Sponsors concatenated,Org/Spon type 1,Organizers concatenated,org/spon type 2,Sponsors concatenated,org/spon type 3,Festival
#NAME?,Aomori Project: Of Landscapes Remembered,,2012-10-26,20:00,"Esplanade – Theatres on the Bay, Theatre Studio",,1.290205,103.855567,,Contemporary dance; Traditional music; Minyo,Dance,Sioned Huws,,Esplanade – Theatres on the Bay,,Esplanade – Theatres on the Bay,,"Barclays; Braun Büffel; Capitol Optical; Cappa Roma; KPMG; Capri by Fraser, Changi City",,Esplanade Presents | da:ns festival
#NAME?,TeZukA,,2012-10-27,20:00,"Esplanade – Theatres on the Bay, Theatre",,1.290205,103.855567,,Contemporary dance; Others,Dance,Sidi Larbi Cherkaoui (Choreographer); Ueda Taiki (Video Art); Suzuki Tosui (Calligraphy),,"Les Théâtres de la Ville de Luxembourg; Esplanade – Theatres on the Bay; Parc de la Villette, Paris; deSingel (Antwerp); Movimentos Festwochen der Autostadt (Wolfsburg); Tezuka Productions",,,,"Barclays; Braun Büffel; Capitol Optical; Cappa Roma; KPMG; Capri by Fraser, Changi City",,Esplanade Presents | da:ns festival
#NAME?,Rakugo: Comic storytelling and the art of creating a picture in the mind’s eye,,2012-09-01,15:00,The Arts House,,1.288647,103.851066,,Rakugo,Workshop,,,The Storytelling Centre Limited; The Arts House,,,,,,
#NAME?,Rakugo: Comic storytelling and the art of creating a picture in the mind’s eye,,2012-09-02,11:00,The Arts House,,1.288647,103.851066,,Rakugo,Workshop,,,The Storytelling Centre Limited; The Arts House,,,,,,
#NAME?,Rakugo,,2012-09-05,20:00-21:30,"The Arts House, Screening Room",,1.288647,103.851066,75,Rakugo,Theatre,Shinoharu Tatekawa,,The Storytelling Centre Limited; The Arts House,,,,,,
#NAME?,TPCC Presents: Zen Renaissance Featuring Ueno Koshuzan,,2012-09-08,19:30,"School of the Arts (SOTA), Concert Hall",,1.299365,103.848687,560 + 68,Choir; Traditional music,Concert,Ueno K?sh?zan (Shakuhachi); The Philharmonic Chamber Choir,,School of the Arts (SOTA),,,,,,
#NAME?,Shinosuke Rakugo in Singapore 2013,?????? in Singapore 2013,2013-04-04,19:00,"Raffles Hotel, Jubilee Hall",,1.294801,103.854467,388,Rakugo,Theatre,Tatekawa Shinosuke,,"Vivid Creations; Embassy of Japan in Singapore; The Japanese Association, Singapore (JAS)",,,,,,
#NAME?,Shinosuke Rakugo in Singapore 2013,?????? in Singapore 2013,2013-04-05,19:00,"Raffles Hotel, Jubilee Hall",,1.294801,103.854467,388,Rakugo,Theatre,Tatekawa Shinosuke,,"Vivid Creations; Embassy of Japan in Singapore; The Japanese Association, Singapore (JAS)",,,,,,
#NAME?,Rising Phoenix,,2013-08-02,20:00,"Esplanade – Theatres on the Bay, Theatre",,1.290205,103.855567,,Traditional music,Concert,Drum TAO,,Mediacorp VizPro International Pte. Ltd.; The Esplanade Co Ltd (TECL),,,,,,
#NAME?,Rising Phoenix,,2013-08-03,15:00,"Esplanade – Theatres on the Bay, Theatre",,1.290205,103.855567,,Traditional music,Concert,Drum TAO,,Mediacorp VizPro International Pte. Ltd.; The Esplanade Co Ltd (TECL),,,,,,
#NAME?,Rising Phoenix,,2013-08-03,20:00,"Esplanade – Theatres on the Bay, Theatre",,1.290205,103.855567,,Traditional music,Concert,Drum TAO,,Mediacorp VizPro International Pte. Ltd.; The Esplanade Co Ltd (TECL),,,,,,
#NAME?,Rising Phoenix,,2013-08-04,15:00,"Esplanade – Theatres on the Bay, Theatre",,1.290205,103.855567,,Traditional music,Concert,Drum TAO,,Mediacorp VizPro International Pte. Ltd.; The Esplanade Co Ltd (TECL),,,,,,
#NAME?,Rising Phoenix,,2013-08-04,20:00,"Esplanade – Theatres on the Bay, Theatre",,1.290205,103.855567,,Traditional music,Concert,Drum TAO,,Mediacorp VizPro International Pte. Ltd.; The Esplanade Co Ltd (TECL),,,,,,
#NAME?,Mobile 2: Flat Cities,????????????????,2013-08-28,20:00,"The Necessary Stage, The Necessary Stage Black Box",,1.304972,103.909668,,Play,Theatre,Director:,,The Necessary Stage,,The Necessary Stage,,The Saison Foundation; First Printers Pte Ltd; The Japan Foundation,,
#NAME?,3 Titans of Theatre: Shun-kin,??,2013-08-30,20:00,"Esplanade – Theatres on the Bay, Theatre",,1.290205,103.855567,1950,Play,Theatre,Complicite; Setagaya Public Theatre,,Singapore Repertory Theatre (SRT); The Esplanade Co Ltd (TECL),,,,,,
#NAME?,3 Titans of Theatre: Shun-kin,??,2013-08-31,15:00,"Esplanade – Theatres on the Bay, Theatre",,1.290205,103.855567,1950,Play,Theatre,Complicite; Setagaya Public Theatre,,Singapore Repertory Theatre (SRT); The Esplanade Co Ltd (TECL),,,,,,
#NAME?,3 Titans of Theatre: Shun-kin,??,2013-08-31,20:00,"Esplanade – Theatres on the Bay, Theatre",,1.290205,103.855567,1950,Play,Theatre,Complicite; Setagaya Public Theatre,,Singapore Repertory Theatre (SRT); The Esplanade Co Ltd (TECL),,,,,,
#NAME?,Mobile 2: Flat Cities,????????????????,2013-08-31,15:00,"The Necessary Stage, The Necessary Stage Black Box",,1.304972,103.909668,,Play,Theatre,Director:,,The Necessary Stage,,The Necessary Stage,,The Saison Foundation; First Printers Pte Ltd; The Japan Foundation,,
#NAME?,Fujiwara Mari Cello Recital,????????????,2013-02-24,Evening,"The Japanese Association, Singapore (JAS), Auditorium",,1.33073,103.816112,205,Contemporary music,Concert,Fujiwara Mari,????,"The Music Society, Singapore (SGMUSO); The Japanese Association, Singapore (JAS); Embassy of Japan in Singapore",,"The Music Society, Singapore (SGMUSO); The Japanese Association, Singapore (JAS)",,,,
#NAME?,Going on the Way to Get Lost,,2013-01-16,20:00,"Esplanade – Theatres on the Bay, Theatre Studio",,1.290205,103.855567,,Play; Play,Theatre,"Maeda Shiro (Writer, Director); Festival Tokyo 2010 (Co-producer)",,The Necessary Stage; Esplanade – Theatres on the Bay,,The Necessary Stage; Esplanade – Theatres on the Bay,,The Japan Foundation; Goethe-Institut Singapur; Institut Français de Singapour; Embassy of Switzerland in Singapore; National Museum of Singapore (NMS); Ion Art; Ion Orchard; AXA Art Insurance; Pixel Creations; b.; fFurious; dp; fridae; First Printers Pte Ltd; Kultur Stadt Bern; Kultur Kanton Bern; Kultur Stadt Salzburg; Kultur Land Salzburg; Ministry of National Resources,,M1 Singapore Fringe Festival
#NAME?,Fluid Piano (Doublebill with Piano + Laptop Live),,2013-01-19,19:30,"Esplanade – Theatres on the Bay, Recital Studio",,1.290205,103.855567,,Contemporary music; Contemporary music,Concert,Ichinose Kyo,????,The Necessary Stage; Esplanade – Theatres on the Bay,,The Necessary Stage; Esplanade – Theatres on the Bay,,The Japan Foundation; Goethe-Institut Singapur; Institut Français de Singapour; Embassy of Switzerland in Singapore; National Museum of Singapore (NMS); Ion Art; Ion Orchard; AXA Art Insurance; Pixel Creations; b.; fFurious; dp; fridae; First Printers Pte Ltd; Kultur Stadt Bern; Kultur Kanton Bern; Kultur Stadt Salzburg; Kultur Land Salzburg; Ministry of National Resources,,M1 Singapore Fringe Festival
#NAME?,Piano + Laptop Live (Doublebill with Fluid Piano),,2013-01-19,19:30,"Esplanade – Theatres on the Bay, Recital Studio",,1.290205,103.855567,,Contemporary music; Contemporary music,Concert,Teruyuki Nobuchika,?? ??,The Necessary Stage; Esplanade – Theatres on the Bay,,The Necessary Stage; Esplanade – Theatres on the Bay,,The Japan Foundation; Goethe-Institut Singapur; Institut Français de Singapour; Embassy of Switzerland in Singapore; National Museum of Singapore (NMS); Ion Art; Ion Orchard; AXA Art Insurance; Pixel Creations; b.; fFurious; dp; fridae; First Printers Pte Ltd; Kultur Stadt Bern; Kultur Kanton Bern; Kultur Stadt Salzburg; Kultur Land Salzburg; Ministry of National Resources,,M1 Singapore Fringe Festival
#NAME?,Shinohara Rakugo in Singapore 2013,,2013-01-23,19:00,"The Arts House, Play Den",,1.288647,103.851066,120,Rakugo,Theatre,Shinoharu Tatekawa,,Vivid Creations,,,,,,
#NAME?,Shinohara Rakugo in Singapore 2013,,2013-01-23,21:00,"The Arts House, Play Den",,1.288647,103.851066,120,Rakugo,Theatre,Shinoharu Tatekawa,,Vivid Creations,,,,,,
#NAME?,Shinoharu Rakugo in Japanese 2013 Vol. 3,????? ?????2013??,2013-07-27,19:00,"Vivid Creations, Office",,1.288839,103.846558,,Rakugo,Theatre,Shinoharu Tatekawa,,Vivid Creations,,,,,,
#NAME?,Shinoharu Rakugo in English 2013 Vol.3,,2013-07-29,18:30-20:00,"The Arts House, Play Den",,1.288647,103.851066,120,Rakugo,Theatre,Shinoharu Tatekawa,,Vivid Creations,,,,,,
#NAME?,Shinoharu Rakugo in English 2013 Vol.3,,2013-07-29,21:00-22:30,"The Arts House, Play Den",,1.288647,103.851066,120,Rakugo,Theatre,Shinoharu Tatekawa,,Vivid Creations,,,,,,
#NAME?,Hibiki III: Soul of Japan,,2013-06-23,15:30,"The Japanese Association, Singapore (JAS)",,1.33072,103.81611,,Traditional music,Concert,Ryutar? Kaneko; Yasukazu Kano,,"Hibikiya; The Japanese Association, Singapore (JAS)",,,,,,
#NAME?,mouse on the keys,,2013-03-08,19:30,"Esplanade – Theatres on the Bay, Recital Studio",,1.290205,103.855567,,Jazz; Others,Concert,mouse on the keys,,Esplanade – Theatres on the Bay,,,,,,Esplanade Presents | Mosaic Music Festival
#NAME?,mouse on the keys,,2013-03-09,22:30,"Esplanade – Theatres on the Bay, Recital Studio",,1.290205,103.855567,,Jazz; Others,Concert,mouse on the keys,,Esplanade – Theatres on the Bay,,,,,,Esplanade Presents | Mosaic Music Festival
#NAME?,Tokyo Ska Paradise Orchestra,,2013-03-15,19:30,"Esplanade – Theatres on the Bay, Concert Hall",,1.290205,103.855567,1630 - 1827,Ska,Concert,Tokyo Ska Paradise Orchestra,,The Esplanade Co Ltd (TECL),,,,,,
#NAME?,Tokyo Ska Paradise Orchestra,,2013-03-15,19:30,"Esplanade – Theatres on the Bay, Concert Hall",,1.290205,103.855567,,Ska,Concert,Tokyo Ska Paradise Orchestra (TSPO),,Esplanade – Theatres on the Bay,,,,,,Esplanade Presents | Mosaic Music Festival
#NAME?,Pablo Ziegler meets Tokyo Jazz Tango Ensemble,,2013-03-16,19:30,"Esplanade – Theatres on the Bay, Recital Studio",,1.290205,103.855567,245,Jazz,Concert,Pablo Ziegler; Tokyo Jazz Tango Ensemble,,The Esplanade Co Ltd (TECL),,,,,,
#NAME?,Pablo Ziegler Meets Tokyo Jazz Tango Ensemble,,2013-03-16,20:30,"Esplanade – Theatres on the Bay, Recital Studio",,1.290205,103.855567,,Jazz,Concert,Pablo Ziegler; Tokyo Jazz Tango Ensemble,,Esplanade – Theatres on the Bay,,,,,,Esplanade Presents | Mosaic Music Festival
#NAME?,world's end girlfriend,,2013-03-16,22:00,"Esplanade – Theatres on the Bay, Theatre Studio",,1.290205,103.855567,,Contemporary music; Classical music; Others,Concert,world's end girlfriend (Maeda Katsuhiko),?? ??,Esplanade – Theatres on the Bay,,,,,,Esplanade Presents | Mosaic Music Festival
#NAME?,3 Titans of Theatre: MUSASHI,,2013-11-08,20:00-23:00,"Esplanade – Theatres on the Bay, Theatre",,1.290205,103.855567,,Play,Theatre,Ninagawa Company,,Singapore Repertory Theatre (SRT); The Esplanade Co Ltd (TECL),,,,Ricoh (Singapore) Pte. Ltd.; Mitsubishi Corporation,,
#NAME?,3 Titans of Theatre season - In conversation with: Yukio Ninagawa,,2013-11-09,13:30,"Esplanade – Theatres on the Bay, Theatre",,1.290205,103.855567,1950,Play,Talk,Yukio Ninagawa,,Singapore Repertory Theatre (SRT); The Esplanade Co Ltd (TECL),,,,,,
#NAME?,3 Titans of Theatre: MUSASHI,,2013-11-09,20:00-23:00,"Esplanade – Theatres on the Bay, Theatre",,1.290205,103.855567,,Play,Theatre,Ninagawa Company,,Singapore Repertory Theatre (SRT); The Esplanade Co Ltd (TECL),,,,Ricoh (Singapore) Pte. Ltd.; Mitsubishi Corporation,,
#NAME?,Noh workshop by Terai Chikage,,2013-11-11,Evening,"The Japanese Association, Singapore (JAS), Ballroom",,1.33073,103.816112,,Noh,Workshop,Terai Chikage,????,"The Japanese Association, Singapore (JAS)",,,,,,
#NAME?,"Story Time -Laugh for Children-Lecture and Demonstration of Traditional Japanese Paper Drama, Kamishibai by Mr. Nomarin",,2013-11-29,19:00,Japan Creative Centre (JCC),,1.307507,103.826821,,Kamishibai,Theatre,Mr. Nomarin (Noma Shigeyuki),,Japan Creative Centre (JCC),,,,,,
#NAME?,Body Language - Communication through movement,,2013-10-16,19:00,"Esplanade – Theatres on the Bay, Rehearsal Studio",,1.290205,103.855567,100,Contemporary dance,Workshop,Hiroaki Umeda,,The Esplanade Co Ltd (TECL),,,,,,Esplanade Presents | da:ns festival
#NAME?,Temporal Pattern and Holistic Strata,,2013-10-18,20:00,"Esplanade – Theatres on the Bay, Theatre Studio",,1.290205,103.855567,160 - 220,Contemporary dance,Dance,Hiroaki Umeda,,The Esplanade Co Ltd (TECL),,,,,,Esplanade Presents | da:ns festival
#NAME?,Temporal Pattern and Holistic Strata,,2013-10-19,15:00,"Esplanade – Theatres on the Bay, Theatre Studio",,1.290205,103.855567,160 - 220,Contemporary dance,Dance,Hiroaki Umeda,,The Esplanade Co Ltd (TECL),,,,,,Esplanade Presents | da:ns festival
#NAME?,Temporal Pattern and Holistic Strata,,2013-10-19,20:00,"Esplanade – Theatres on the Bay, Theatre Studio",,1.290205,103.855567,160 - 220,Contemporary dance,Dance,Hiroaki Umeda,,The Esplanade Co Ltd (TECL),,,,,,
#NAME?,Fujiwara Mari Cello Recital,????????????,2013-10-19,Evening,"The Japanese Association, Singapore (JAS), Auditorium",,1.33073,103.816112,205,Contemporary music,Concert,Fujiwara Mari; Kurato Teru (Piano),????; ????,"The Music Society, Singapore (SGMUSO); The Japanese Association, Singapore (JAS); Embassy of Japan in Singapore; Japanese Chamber of Commerce & Industry, Singapore (JCCI)",,"The Music Society, Singapore (SGMUSO); The Japanese Association, Singapore (JAS)",,,,
#NAME?,,,2013-10-21,19:15-19:45,"Esplanade – Theatres on the Bay, Concourse",,1.290205,103.855567,,Traditional music; Contemporary music,Concert,WASABI - Ryoichiro Yoshida (Shamisen); Hriomu Motonaga (Shakuhachi); Shin Ichikawa (Koto); Nasaburo Bihou (Taiko),,Japan Creative Centre (JCC); The Esplanade Co Ltd (TECL),,,,,,
#NAME?,,,2013-10-21,20:15-20:45,"Esplanade – Theatres on the Bay, Concourse",,1.290205,103.855567,,Traditional music,Concert,WASABI - Ryoichiro Yoshida (Shamisen); Hriomu Motonaga (Shakuhachi); Shin Ichikawa (Koto); Nasaburo Bihou (Taiko),,Japan Creative Centre (JCC); The Esplanade Co Ltd (TECL),,,,,,
#NAME?,The Spirit of Japan: The Sound of Traditional Instruments,,2013-10-22,20:00,"Fusionopolis, Genexis Theatre",,1.303295,103.848658,440,Traditional music; Contemporary music,Concert,WASABI - Ryoichiro Yoshida (Shamisen); Hriomu Motonaga (Shakuhachi); Shin Ichikawa (Koto); Nasaburo Bihou (Taiko),,Japan Creative Centre (JCC),,,,,,
#NAME?,Butoh Workshop: Mind-Body Movement,,2014-04-22,All-day,"Esplanade – Theatres on the Bay, Rehearsal Studio",,1.290205,103.855567,100,Butoh,Workshop,Seimaru (Sankai Juku),,The Esplanade Co Ltd (TECL); Intercultural Theatre Institute (ITI),,,,,,
#NAME?,Butoh Workshop: Mind-Body Movement,,2014-04-22,All-day,Intercultural Theatre Institute (ITI),,1.303295,103.848658,,Butoh,Workshop,Seimaru (Sankai Juku),,The Esplanade Co Ltd (TECL); Intercultural Theatre Institute (ITI),,,,,,
#NAME?,Butoh Workshop: Mind-Body Movement,,2014-04-23,All-day,"Esplanade – Theatres on the Bay, Rehearsal Studio",,1.290205,103.855567,100,Butoh,Workshop,Seimaru (Sankai Juku),,The Esplanade Co Ltd (TECL); Intercultural Theatre Institute (ITI),,,,,,
#NAME?,Butoh Workshop: Mind-Body Movement,,2014-04-23,All-day,Intercultural Theatre Institute (ITI),,1.303295,103.848658,,Butoh,Workshop,Seimaru (Sankai Juku),,The Esplanade Co Ltd (TECL); Intercultural Theatre Institute (ITI),,,,,,
#NAME?,Butoh Workshop: Mind-Body Movement,,2014-04-24,All-day,"Esplanade – Theatres on the Bay, Rehearsal Studio",,1.290205,103.855567,100,Butoh,Workshop,Seimaru (Sankai Juku),,The Esplanade Co Ltd (TECL); Intercultural Theatre Institute (ITI),,,,,,
#NAME?,Butoh Workshop: Mind-Body Movement,,2014-04-24,All-day,Intercultural Theatre Institute (ITI),,1.303295,103.848658,,Butoh,Workshop,Seimaru (Sankai Juku),,The Esplanade Co Ltd (TECL); Intercultural Theatre Institute (ITI),,,,,,
#NAME?,Butoh Workshop: Mind-Body Movement,,2014-04-25,All-day,"Esplanade – Theatres on the Bay, Rehearsal Studio",,1.290205,103.855567,100,Butoh,Workshop,Seimaru (Sankai Juku),,The Esplanade Co Ltd (TECL); Intercultural Theatre Institute (ITI),,,,,,
#NAME?,Butoh Workshop: Mind-Body Movement,,2014-04-25,All-day,Intercultural Theatre Institute (ITI),,1.303295,103.848658,,Butoh,Workshop,Seimaru (Sankai Juku),,The Esplanade Co Ltd (TECL); Intercultural Theatre Institute (ITI),,,,,,
#NAME?,Butoh Workshop: Mind-Body Movement,,2014-04-26,All-day,"Esplanade – Theatres on the Bay, Rehearsal Studio",,1.290205,103.855567,100,Butoh,Workshop,Seimaru (Sankai Juku),,The Esplanade Co Ltd (TECL); Intercultural Theatre Institute (ITI),,,,,,
#NAME?,Butoh Workshop: Mind-Body Movement,,2014-04-26,All-day,Intercultural Theatre Institute (ITI),,1.303295,103.848658,,Butoh,Workshop,Seimaru (Sankai Juku),,The Esplanade Co Ltd (TECL); Intercultural Theatre Institute (ITI),,,,,,
#NAME?,Butoh Workshop: Mind-Body Movement,,2014-04-27,All-day,"Esplanade – Theatres on the Bay, Rehearsal Studio",,1.290205,103.855567,100,Butoh,Workshop,Seimaru (Sankai Juku),,The Esplanade Co Ltd (TECL); Intercultural Theatre Institute (ITI),,,,,,
#NAME?,Butoh Workshop: Mind-Body Movement,,2014-04-27,All-day,Intercultural Theatre Institute (ITI),,1.303295,103.848658,,Butoh,Workshop,Seimaru (Sankai Juku),,The Esplanade Co Ltd (TECL); Intercultural Theatre Institute (ITI),,,,,,
#NAME?,The Heart of Sankai Juku,,2014-04-28,10:00,"Esplanade – Theatres on the Bay, Recital Studio",,1.290205,103.855567,245,Butoh,Talk,Amagatsu Ushio (Sankai Juku),,The Esplanade Co Ltd (TECL),,,,,,
#NAME?,KAGEMI: Beyond the Metaphors of Mirrors,,2014-04-30,20:00,"Esplanade – Theatres on the Bay, Theatre",,1.290205,103.855567,,Butoh,Dance,Sankai Juku,,The Esplanade Co Ltd (TECL),,,,,,
#NAME?,Lecture demonstration by Nomura Mansai,,2014-08-27,19:00-20:00,"Victoria Theatre & Concert Hall, Dance Studio",,1.28834,103.851652,60,Kyogen,Talk,Mansai Nomura,,Arts House Limited (AHL); Odawara Art Foundation; Mansaku-no-kai Kyogen Company; Setagaya Public Theatre; National Arts Council (NAC),,,,,,
#NAME?,Sambaso,,2014-08-28,20:00,Victoria Theatre & Concert Hall,,1.28834,103.851652,614,Noh; Kyogen,Theatre,Nomura Mansaku; Nomura Mansai,,Arts House Limited (AHL); Odawara Art Foundation; Mansaku-no-kai Kyogen Company; Setagaya Public Theatre; National Arts Council (NAC),,,,,,Singapore International Festival of Arts (SIFA) (2012-present)
#NAME?,Shinosuke Rakugo 2014,,2014-02-13,19:00,The Joyden Hall,,1.299604,103.854242,,Rakugo,Theatre,Tatekawa Shinosuke,,Vivid Creations; Hokuriku Bank,,Vivid Creations,,Singapore Toyama-ken Jinkai,,
#NAME?,Suteru Tabi,,2014-01-08,20:00,"Esplanade – Theatres on the Bay, Theatre Studio",,1.290205,103.855567,,Play,Theatre,GOTANNDADAN,,The Necessary Stage; Esplanade – Theatres on the Bay,,The Necessary Stage; Esplanade – Theatres on the Bay,,The Japan Foundation; Ambassade de France à Singapour; The Saison Foundation; National Council for Culture and Arts (Conaculta) (Mexico); National Museum of Singapore (NMS); Ion Art; Ion Orchard; The Substation; AXA Art Insurance; EAT Works; IdeasScout Projects; Pixel Creations; b.; fFurious; Fiction Shore; fridae; First Printers Pte Ltd; M·A·C,,M1 Singapore Fringe Festival
#NAME?,Zeitgeber,,2014-01-17,21:00,"National Museum of Singapore (NMS), Gallery Theatre",,1.296705,103.848505,,Play,Theatre,Takuya Murakawa,,The Necessary Stage; Esplanade – Theatres on the Bay,,The Necessary Stage; Esplanade – Theatres on the Bay,,The Japan Foundation; Ambassade de France à Singapour; The Saison Foundation; National Council for Culture and Arts (Conaculta) (Mexico); National Museum of Singapore (NMS); Ion Art; Ion Orchard; The Substation; AXA Art Insurance; EAT Works; IdeasScout Projects; Pixel Creations; b.; fFurious; Fiction Shore; fridae; First Printers Pte Ltd; M·A·C,,M1 Singapore Fringe Festival
#NAME?,Shinoharu Rakugo: 4th Solo Tour in Singapore,,2014-06-19,19:30,"YMCA @ One Orchard, Lee Kong Chian Auditorium",,1.29745,103.848414,250,Rakugo,Theatre,Shinoharu Tatekawa,,YMCA of Singapore; REERACOEN Singapore; Vivid Creations,,,,,,
#NAME?,Shinoharu Rakugo: 4th Solo Tour in Singapore,,2014-06-20,19:30,"YMCA @ One Orchard, Lee Kong Chian Auditorium",,1.29745,103.848414,250,Rakugo,Theatre,Shinoharu Tatekawa,,YMCA of Singapore; REERACOEN Singapore; Vivid Creations,,,,,,
#NAME?,"Survive, Said The Prophet",,2014-06-29,21:30,"Esplanade – Theatres on the Bay, The Edge",,,,,Rock,Concert,"Survive, Said The Prophet",,Esplanade – Theatres on the Bay,,,,Yamaha; MACBETH,,
#NAME?,KAGEMI: Beyond the Metaphors of Mirrors,,2014-05-01,20:00,"Esplanade – Theatres on the Bay, Theatre",,1.290205,103.855567,,Butoh,Dance,Sankai Juku,,The Esplanade Co Ltd (TECL),,,,,,
#NAME?,Japan Theater,,2014-11-14,19:30,"The Mastercard Theatres at Marina Bay Sands, Sands Theatre",,1.28523,103.860023,,Nihon buyo,Dance,Ebizo Ichikawa XI,,"Hello!Japan; JCB; Mangosteen Club; Wonderland Japan WAttention; Japan National Tourism Organization, Singapore (JNTO); Books Kinokuniya; Japan Creative Centre (JCC); 3Top; Shochiku Co. Ltd; Zen-A; EMS Entertainment",,,,,,
#NAME?,Japan Theater,,2014-11-15,15:00,"The Mastercard Theatres at Marina Bay Sands, Sands Theatre",,1.28523,103.860023,,Nihon buyo,Dance,Ebizo Ichikawa XI,,"Hello!Japan; JCB; Mangosteen Club; Wonderland Japan WAttention; Japan National Tourism Organization, Singapore (JNTO); Books Kinokuniya; Japan Creative Centre (JCC); 3Top; Shochiku Co. Ltd; Zen-A; EMS Entertainment",,,,,,
#NAME?,Japan Theater,,2014-11-15,19:30,"The Mastercard Theatres at Marina Bay Sands, Sands Theatre",,1.28523,103.860023,,Nihon buyo,Dance,Ichikawa Ebizo XI,,,,,,,,
#NAME?,Japanese Emotion in Country of Lion,??????????,2014-11-15,19:30,"The Japanese Association, Singapore (JAS), Auditorium",,1.33073,103.816112,205,Kagura,Theatre,"Toshihiko Kato, Minami and Mai Suzuki",,Sato-Kagura-Jindai-Kagura Society Singapore Branch (NPO),,,,,,
#NAME?,Japan Theater,,2014-11-16,15:00,"The Mastercard Theatres at Marina Bay Sands, Sands Theatre",,1.28523,103.860023,,Nihon buyo,Dance,Ichikawa Ebizo XI,,,,,,,,
#NAME?,JS1101E lecture,,2014-10-16,14:00,"National University of Singapore (NUS), UTown Auditorium 1 (UT AUD 1)",,1.30468,103.77244,,Kabuki,Talk,Kataoka Takatar?,,"Department of Japanese Studies, National University of Singapore (NUS); NUS Japanese Studies Alumni Association",,,,,,
#NAME?,Department Seminar,,2014-10-17,14:00,"National University of Singapore (NUS), AS4",,1.3059259,103.773853,,Kabuki,Talk,Kataoka Takatar?,,"Department of Japanese Studies, National University of Singapore (NUS); NUS Japanese Studies Alumni Association",,,,,,
#NAME?,TAO: Seventeen Samurai,,2014-09-05,19:30,"The Mastercard Theatres at Marina Bay Sands, Sands Theatre",,1.28523,103.860023,1679,Traditional music,Concert,Drum TAO,,Mediacorp VizPro International Pte. Ltd.,,,,,,
#NAME?,TAO: Seventeen Samurai,,2014-09-06,15:00,"The Mastercard Theatres at Marina Bay Sands, Sands Theatre",,1.28523,103.860023,1679,Traditional music,Concert,Drum TAO,,Mediacorp VizPro International Pte. Ltd.,,,,,,
#NAME?,TAO: Seventeen Samurai,,2014-09-06,19:30,"The Mastercard Theatres at Marina Bay Sands, Sands Theatre",,1.28523,103.860023,1679,Traditional music,Concert,Drum TAO,,Mediacorp VizPro International Pte. Ltd.,,,,,,
#NAME?,TAO: Seventeen Samurai,,2014-09-07,15:00,"The Mastercard Theatres at Marina Bay Sands, Sands Theatre",,1.28523,103.860023,1679,Traditional music,Concert,Drum TAO,,Mediacorp VizPro International Pte. Ltd.,,,,,,
#NAME?,Iwami Kagura – Ritual Theatre of Shimane,,2015-04-17,19:30-21:15,"Esplanade – Theatres on the Bay, Recital Studio",,1.290205,103.855567,245,Kagura,Theatre,Nishimura Kagura Shachu,,The Esplanade Co Ltd (TECL),,,,,,
#NAME?,Iwami Kagura – Ritual Theatre of Shimane,,2015-04-18,15:00-16:45,"Esplanade – Theatres on the Bay, Recital Studio",,1.290205,103.855567,245,Kagura,Theatre,Nishimura Kagura Shachu,,The Esplanade Co Ltd (TECL),,,,,,Esplanade Presents | A Tapestry of Sacred Music
#NAME?,Pipes in Harmony by Suzuki Masato,,2015-04-19,15:00-16:00,"Esplanade – Theatres on the Bay, Concert Hall",,1.290205,103.855567,1630 - 1827,Contemporary music,Concert,Suzuki Masato,,The Esplanade Co Ltd (TECL); Suntory Hall Foundation,,,,,,
#NAME?,"An exploration of the similarities and differences between the ""Dan"" in Chinese Opera and the ""Onnagata"" in Kabuki",,2015-04-24,17:00,Aliwal Arts Centre,,1.3025563,103.8610758,,Kabuki,Talk,Kataoka Takatar?; Yow Wei Meng,,Chinese Opera Institute (COI); Chinese Opera Society (Singapore),,,,,,
#NAME?,Shinosuke Rakugo 2015,?????2015,2015-08-10,14:30,"Raffles Hotel, Jubilee Hall",,1.294801,103.854467,388,Rakugo,Theatre,Tatekawa Shinosuke,,Vivid Creations; Hokuriku Bank,,,,Singapore Toyama-ken Jinkai,,
#NAME?,Shinosuke Rakugo 2015,?????2015,2015-08-10,18:30,"Raffles Hotel, Jubilee Hall",,1.294801,103.854467,388,Rakugo,Theatre,Tatekawa Shinosuke,,Vivid Creations; Hokuriku Bank,,,,Singapore Toyama-ken Jinkai,,
#NAME?,Chindonya Tsushinsha,,2015-08-12,19:15,"Drama Centre (National Library), Theatre",,1.297679,103.854357,,Traditional music,Outdoor,Chindonya Tsushinsha,,Japan Creative Centre (JCC); National Arts Council (NAC); Arts House Limited (AHL),,Singapore International Festival of Arts (SIFA),,,,
#NAME?,Chindonya Tsushinsha,,2015-08-13,19:00,Amphitheatre at Marsiling Drive,,1.44421,103.77402,,Traditional music,Outdoor,Chindonya Tsushinsha,,Japan Creative Centre (JCC); National Arts Council (NAC); Arts House Limited (AHL),,Singapore International Festival of Arts (SIFA),,,,
