Verified,Performance Title,Performance title in Japanese,Date,Time,Venue concatenated,Venue address,Latitude,Longtitude,Venue capacity,Genres concatenated,Performance types concatenated,"English name of performing troupes, performers concatenated","Kanji name of performing troupes, performers concatenated",Organizers/Sponsors concatenated,Org/Spon type 1,Organizers concatenated,org/spon type 2,Sponsors concatenated,org/spon type 3,Festival
,Loss-Layers,,2015-01-16,20:00,"Esplanade – Theatres on the Bay, Theatre Studio","1 Esplanade Drive, Singapore 038981",1.290205,103.855567,,Contemporary dance; Butoh,Dance,"A.lter S.essio (France-based) - Fabrice Planquette, Yum Keiko Takayama",,The Necessary Stage; Esplanade – Theatres on the Bay,,The Necessary Stage; Esplanade – Theatres on the Bay,,Embajada de México en Singapur; Secretaría de Cultura (Jalisco); Jalisco; Bienestar; Canada Council for the Arts; Conseil des arts et des lettres du Québec (CALQ); The Japan Foundation; Institut Français de Singapour; Picardie; National Youth Council (NYC); Take Off Productions; National Museum of Singapore (NMS); Centre 42; Ion Art; Ion Orchard; fridae; First Printers Pte Ltd; Q Framing Group; Barossa; Pixel Creations,,M1 Singapore Fringe Festival
,"SoftMachine, Part B",,2015-10-17,20:00,"Esplanade – Theatres on the Bay, Theatre Studio","1 Esplanade Drive, Singapore 038981",1.290205,103.855567,,Contemporary dance,Dance,Yuya Tsukahara; Choy Ka Fai; Xiao Ke x Zi Han,,Esplanade – Theatres on the Bay,,Esplanade – Theatres on the Bay,,National Arts Council (NAC); TheatreWorks; Kyoto Experiment; Braun Büffel; ViewQwest; Goethe-Institut Singapur,,Esplanade Presents | da:ns festival
,Asia Pacific Dance Bridge:Lift of Time,,2015-10-18,18:00,"Esplanade – Theatres on the Bay, Recital Studio","1 Esplanade Drive, Singapore 038981",1.290205,103.855567,,Contemporary dance,Dance,"MACOBA Dance Company - Ito Masako, Koba Hiroki",,Esplanade – Theatres on the Bay; World Dance Alliance Singapore,,Esplanade – Theatres on the Bay; World Dance Alliance Singapore,,National Arts Council (NAC); Braun Büffel; ViewQwest,,
,Esplanade Presents Flipside: Primative,,2015-05-30,15:00-16:00,"Esplanade – Theatres on the Bay, Theatre Studio","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Contemporary dance,Dance,enra;  ;  ;  ;  ;  ;  ;  ;  ,,The Esplanade Co Ltd (TECL); Polar; Tai Sun,,The Esplanade Co Ltd (TECL),,Polar; Tai Sun,,Esplanade Presents | Flipside
,Esplanade Presents Flipside: Primative,,2015-05-30,20:00-21:00,"Esplanade – Theatres on the Bay, Theatre Studio","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Contemporary dance,Dance,enra;  ;  ;  ;  ;  ;  ;  ;  ,,The Esplanade Co Ltd (TECL); Polar; Tai Sun,,The Esplanade Co Ltd (TECL),,Polar; Tai Sun,,Esplanade Presents | Flipside
,Esplanade Presents Flipside: Primative,,2015-05-31,15:00-16:00,"Esplanade – Theatres on the Bay, Theatre Studio","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Contemporary dance,Dance,enra;  ;  ;  ;  ;  ;  ;  ;  ,,The Esplanade Co Ltd (TECL); Polar; Tai Sun,,The Esplanade Co Ltd (TECL),,Polar; Tai Sun,,Esplanade Presents | Flipside
,Esplanade Presents Flipside: Primative,,2015-05-31,20:00-21:00,"Esplanade – Theatres on the Bay, Theatre Studio","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Contemporary dance,Dance,enra;  ;  ;  ;  ;  ;  ;  ;  ,,The Esplanade Co Ltd (TECL); Polar; Tai Sun,,The Esplanade Co Ltd (TECL),,Polar; Tai Sun,,Esplanade Presents | Flipside
,Asian Civilisations Museum Red Carpet Gala Performance by AUN-J CLASSIC ORCHESTRA,,2015-11-21,Evening,Asian Civilisations Museum (ACM),"1 Empress Place, Singapore 179555",1.28757,103.85141,,Traditional music,Concert; Outdoor,AUN-J Classic Orchestra;  ;  ;  ;  ;  ;  ;  ;  ,,Japan Creative Centre (JCC),,Japan Creative Centre (JCC),,,,Esplanade Presents | Flipside
,Sansa Odori,,2016-01-09,Evening,"Japan Creative Centre (JCC), Outside","4 Nassim Road, Singapore 258372",1.307507,103.826821,,Nihon buyo; Traditional music,Dance,"Sansa Odori (Rikuzentakata City, Iwate Prefecture);  ;  ;  ;  ;  ;  ;  ;  ",,"Japan Ministry of Agriculture, Forestry and Fishery (MAFF)",,,,,,
,The CONDORS,,2016-02-17,19:00,"Temasek Polytechnic, Auditorium 1","21 Tampines Avenue 1, Singapore 529757",1.34546,103.93232,,Contemporary dance,Dance,CONDORS;  ;  ;  ;  ;  ;  ;  ;  ,,"CONDORS Dance Company; An Creative; Centre for TransCultural Studies, Temasek Polytechnic; Agency for Cultural Affairs, Government of Japan; Japan Creative Centre (JCC)",,,,,,The 50th Anniversary of Singapore-Japan Diplomatic Relations (SJ50)
,English Rakugo by Dr. Oshima Kimie,,2016-02-22,14:00,"National University of Singapore (NUS), Lecture Theatre 52 (UTSRC-LT52)","2 College Avenue West, University Town (Stephen Riady Centre), Singapore 138607",1.30474,103.7724,,Rakugo,Theatre,Dr. Oshima Kimie;  ;  ;  ;  ;  ;  ;  ;  ,,"Japanese Language Programme, Centre for Language Studies, National University of Singapore (NUS)",,"Japanese Language Programme, Centre for Language Studies, National University of Singapore (NUS)",,,,The 50th Anniversary of Singapore-Japan Diplomatic Relations (SJ50)
,The CONDORS Dance Workshop,,2016-02-25,Evening,Lasalle College of the Arts,"1 McNally Street, Singapore 187940",1.30285,103.85155,,Contemporary dance,Workshop,CONDORS (Kondo Ryohei; Yamamoto Kojiro);  ;  ;  ;  ;  ;  ;  ,,Japan Creative Centre (JCC); Lasalle College of the Arts,,,,,,
,The CONDORS Dance Workshop,,2016-02-26,Evening,"Temasek Polytechnic, Glocal Connect Village (GCV)","45 Tampines Avenue 1, Singapore 529763",1.34739,103.92817,,Contemporary dance,Workshop,CONDORS (Kondo Ryohei; Yamamoto Kojiro);  ;  ;  ;  ;  ;  ;  ,,Japan Creative Centre (JCC); Lasalle College of the Arts,,,,,,The 50th Anniversary of Singapore-Japan Diplomatic Relations (SJ50)
,Blowing in the SAKURA Wind: Sounds from Japan,,2016-03-12,16:00,"Gardens By The Bay, Flower Dome","18 Marina Gardens Drive, Singapore 18953",1.28458,103.86472,,Traditional music,Concert,Irie Yosuke (Shakuhachi); Irie Kaho (Koto);  ;  ;  ;  ;  ;  ;  ,,Japan Creative Centre (JCC),,,,,,The 50th Anniversary of Singapore-Japan Diplomatic Relations (SJ50)
,Blowing in the SAKURA Wind: Sounds from Japan,,2016-03-13,17:30,"Gardens By The Bay, Flower Dome","18 Marina Gardens Drive, Singapore 18953",1.28458,103.86472,,Traditional music,Concert,Irie Yosuke (Shakuhachi); Irie Kaho (Koto);  ;  ;  ;  ;  ;  ;  ,,Japan Creative Centre (JCC),,,,,,The 50th Anniversary of Singapore-Japan Diplomatic Relations (SJ50)
,WE LOVE JAZZ PARTY Vol.3,,2016-05-07,17:00,Kult Kafé,"11 Upper Wilkie Road, Singapore 228120",1.30332,103.84864,,Jazz,Concert,"Arimasa Yuki (JP, Piano); Sekine Aya (SG); Watanabe Rie;  ;  ;  ;  ;  ;  ",,Bon Goût Music,,Bon Goût Music,,,,The 50th Anniversary of Singapore-Japan Diplomatic Relations (SJ50)
,Drums,,2016-05-14,15:00,"Esplanade – Theatres on the Bay, Recital Studio","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Noh,Theatre,Nakano Shigeki (Director); Fukuda Takeshi; Koizumi Maki; Tanaka Yuya;  ;  ;  ;  ;  ,,"The Esplanade Co Ltd (TECL); Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Drums,,2016-05-14,20:00,"Esplanade – Theatres on the Bay, Recital Studio","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Noh,Theatre,Nakano Shigeki (Director); Fukuda Takeshi; Koizumi Maki; Tanaka Yuya;  ;  ;  ;  ;  ,,"The Esplanade Co Ltd (TECL); Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Drums,,2016-05-15,15:00,"Esplanade – Theatres on the Bay, Recital Studio","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Noh,Theatre,Nakano Shigeki (Director); Fukuda Takeshi; Koizumi Maki; Tanaka Yuya;  ;  ;  ;  ;  ,,"The Esplanade Co Ltd (TECL); Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Minyo Folk Dance,,2016-05-15,16:00,"Esplanade – Theatres on the Bay, Concourse","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Folk dance; Minyo,Others,Reitoku Kai (SG); Taku no Kai (JP); Fuji Michiko (Singer);  ;  ;  ;  ;  ;  ,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Minyo Folk Dance,,2016-05-15,17:00,"Esplanade – Theatres on the Bay, Concourse","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Folk dance; Minyo,Others,Reitoku Kai (SG); Taku no Kai (JP); Fuji Michiko (Singer);  ;  ;  ;  ;  ;  ,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Traditional Folk Songs,,2016-05-15,18:00,"Esplanade – Theatres on the Bay, Concourse","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Minyo; Traditional music,Concert,Taku no Kai (JP); Fuji Michiko;  ;  ;  ;  ;  ;  ;  ,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Traditional Folk Songs,,2016-05-15,19:00,"Esplanade – Theatres on the Bay, Concourse","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Minyo; Traditional music,Concert,Taku no Kai (JP); Fuji Michiko;  ;  ;  ;  ;  ;  ;  ,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Buyo: Classical Japanese Dance,,2016-05-15,20:00,"Esplanade – Theatres on the Bay, Concourse","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Nihon Buyo,Dance,Reitoku Kai (SG); Taku no Kai (JP); Fuji Michiko;  ;  ;  ;  ;  ;  ,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Buyo: Classical Japanese Dance,,2016-05-15,21:00,"Esplanade – Theatres on the Bay, Concourse","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Nihon Buyo,Dance,Reitoku Kai (SG); Taku no Kai (JP); Fuji Michiko;  ;  ;  ;  ;  ;  ,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Princess Kaguya,,2016-05-16,11:00,"Esplanade – Theatres on the Bay, Recital Studio","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Puppet theatre,Theatre,Silhouette Theater Tsunobue;  ;  ;  ;  ;  ;  ;  ;  ,,"The Esplanade Co Ltd (TECL); Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation; Japan Foundation Asia Center",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Princess Kaguya,,2016-05-16,14:00,"Esplanade – Theatres on the Bay, Recital Studio","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Puppet theatre,Theatre,Silhouette Theater Tsunobue;  ;  ;  ;  ;  ;  ;  ;  ,,"The Esplanade Co Ltd (TECL); Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation; Japan Foundation Asia Center",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Princess Kaguya,,2016-05-17,9:00,"Esplanade – Theatres on the Bay, Recital Studio","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Puppet theatre,Theatre,Silhouette Theater Tsunobue;  ;  ;  ;  ;  ;  ;  ;  ,,"The Esplanade Co Ltd (TECL); Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation; Japan Foundation Asia Center",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Princess Kaguya,,2016-05-17,11:00,"Esplanade – Theatres on the Bay, Recital Studio","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Puppet theatre,Theatre,Silhouette Theater Tsunobue;  ;  ;  ;  ;  ;  ;  ;  ,,"The Esplanade Co Ltd (TECL); Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation; Japan Foundation Asia Center",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Princess Kaguya,,2016-05-17,16:00,"Esplanade – Theatres on the Bay, Recital Studio","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Puppet theatre,Theatre,Silhouette Theater Tsunobue;  ;  ;  ;  ;  ;  ;  ;  ,,"The Esplanade Co Ltd (TECL); Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation; Japan Foundation Asia Center",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Kuruma Ningyo Puppet Theatre,,2016-05-17,17:15,"Esplanade – Theatres on the Bay, Concourse","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Puppet theatre,Theatre,Koryu Nishikawa Troupe;  ;  ;  ;  ;  ;  ;  ;  ,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Kuruma Ningyo Puppet Theatre,,2016-05-17,19:15,"Esplanade – Theatres on the Bay, Concourse","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Puppet theatre,Theatre,Koryu Nishikawa Troupe;  ;  ;  ;  ;  ;  ;  ;  ,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Kuruma Ningyo Puppet Theatre,,2016-05-17,20:15,"Esplanade – Theatres on the Bay, Concourse","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Puppet theatre,Theatre,Koryu Nishikawa Troupe;  ;  ;  ;  ;  ;  ;  ;  ,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Comic Nights,,2016-05-18,19:15,"Esplanade – Theatres on the Bay, Concourse","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Rakugo,Theatre,Anesama Kings (Katsura Ayame; Hayashiya Somejaku);  ;  ;  ;  ;  ;  ;  ,?????? (????; ????),"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Comic Nights,,2016-05-18,20:15,"Esplanade – Theatres on the Bay, Concourse","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Rakugo,Theatre,Anesama Kings (Katsura Ayame; Hayashiya Somejaku);  ;  ;  ;  ;  ;  ;  ,?????? (????; ????),"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Comic Nights,,2016-05-19,19:15,"Esplanade – Theatres on the Bay, Concourse","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Rakugo,Theatre,Anesama Kings (Katsura Ayame; Hayashiya Somejaku);  ;  ;  ;  ;  ;  ;  ,?????? (????; ????),"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Comic Nights,,2016-05-19,20:15,"Esplanade – Theatres on the Bay, Concourse","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Rakugo,Theatre,Anesama Kings (Katsura Ayame; Hayashiya Somejaku);  ;  ;  ;  ;  ;  ;  ,?????? (????; ????),"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Chindonya – Traditional Japanese Street Performance,,2016-05-20,19:00,"Esplanade – Theatres on the Bay, Outdoor Theatre","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Traditional music,Outdoor,The Adachi Company;  ;  ;  ;  ;  ;  ;  ;  ,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Chindonya – Traditional Japanese Street Performance,,2016-05-20,20:30,"Esplanade – Theatres on the Bay, Outdoor Theatre","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Traditional music,Outdoor,The Adachi Company;  ;  ;  ;  ;  ;  ;  ;  ,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
,Chindonya – Traditional Japanese Street Performance,,2016-05-20,21:30,"Esplanade – Theatres on the Bay, Outdoor Theatre","1 Esplanade Drive, Singapore 38981",1.290205,103.855567,,Traditional music,Outdoor,The Adachi Company;  ;  ;  ;  ;  ;  ;  ;  ,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
