Verified,Performance Title,Performance title in Japanese,Date,Time,Venue concatenated,Venue address,Latitude,Longtitude,Venue capacity,Genres concatenated,Performance types concatenated,"English name of performing troupes, performers concatenated","Kanji name of performing troupes, performers concatenated",Organizers/Sponsors concatenated,Org/Spon type 1,Organizers concatenated,org/spon type 2,Sponsors concatenated,org/spon type 3,Festival
,,,1995-09-25,16:00,"Raffles Hotel, Jubilee Hall","1 Beach Road, Singapore 189673",1.294801,103.854467,,Nihon Buyo,Dance,Fuji Dance Group - Fujima Kanshichik? and Tsumura Reijir?,,"The Japanese Association, Singapore (JAS)",,Nomura Goodwill Mission II,,,,
,,,1995-09-26,16:00,"Raffles Hotel, Jubilee Hall","1 Beach Road, Singapore 189673",1.294801,103.854467,,Nihon Buyo,Dance,Fuji Dance Group - Fujima Kanshichik? and Tsumura Reijir?,,"The Japanese Association, Singapore (JAS)",,Nomura Goodwill Mission II,,,,
,,,1995-09-23,17:00,"Raffles Hotel, Jubilee Hall","1 Beach Road, Singapore 189673",1.294801,103.854467,,Nihon buyo,Dance,Fuji Dance Group - Fujima Kanshichik? and Tsumura Reijir?,,"The Japanese Association, Singapore (JAS)",,Nomura Goodwill Mission II,,,,
,Orchestra Ensemble Kanazawa,,1995-10-01,19:30,Victoria Theatre & Concert Hall,"9 Empress Place, Singapore 179556",1.28834,103.851652,,Contemporary music,Concert,Orchestra Ensemble Kanazawa,,"National Arts Council (NAC); The Ishikawa Orchestra Foundation; Embassy of Japan in Singapore; The Japanese Association, Singapore (JAS); Japanese Chamber of Commerce & Industry, Singapore (JCCI); The Japan Council of Local Authorities for International Relations, Singapore (J.CLAIR Singapore); Japan External Trade Organization (JETRO) Singapore; All Nippon Airways (ANA); ANA Hotel; Panasonic; The Japan Foundation",,National Arts Council (NAC); The Ishikawa Orchestra Foundation; Embassy of Japan in Singapore,,"The Japanese Association, Singapore (JAS); Japanese Chamber of Commerce & Industry, Singapore (JCCI); The Japan Council of Local Authorities for International Relations, Singapore (J.CLAIR Singapore); Japan External Trade Organization (JETRO) Singapore; All Nippon Airways (ANA); ANA Hotel; Panasonic; The Japan Foundation",,
,,,1996-03-23,20:00,Black Box Theatre (Fort Canning),"Cox Terrace, Fort Canning Park, Singapore 179618",1.295543,103.846305,,Butoh,Dance,Kan Katsura; Miyazawa Kyoko,,,,,,,,
,,,1996-03-28,20:00,Black Box Theatre (Fort Canning),"Cox Terrace, Fort Canning Park, Singapore 179618",1.295543,103.846305,,Butoh,Dance,Kan Katsura; Miyazawa Kyoko,,,,,,,,
,,,1996-03-29,20:00,Black Box Theatre (Fort Canning),"Cox Terrace, Fort Canning Park, Singapore 179618",1.295543,103.846305,,Butoh,Dance,Kan Katsura; Miyazawa Kyoko,,,,,,,,
,,,1996-03-30,20:00,Black Box Theatre (Fort Canning),"Cox Terrace, Fort Canning Park, Singapore 179618",1.295543,103.846305,,Butoh,Dance,Kan Katsura; Miyazawa Kyoko,,,,,,,,
,,,1996-07-25,20:00,"The Substation, Guinness Theatre","45 Armenian Street, Singapore 179936",1.2944655,103.8492059,,Traditional music; Contemporary music; Contemporary dance,Others,Sawai Kazue (Koto); Saito Tetsu (Composer/arranger/double bass); Yamazaki Kota (Dancer/choreographer),,The Substation,,,,,,
,,,1996-07-26,20:00,"The Substation, Guinness Theatre","45 Armenian Street, Singapore 179936",1.2944655,103.8492059,,Traditional music; Contemporary music; Contemporary dance,Others,Sawai Kazue (Koto); Saito Tetsu (Composer/arranger/double bass); Yamazaki Kota (Dancer/choreographer),,The Substation,,,,,,
,,,1996-07-27,20:00,"The Substation, Guinness Theatre","45 Armenian Street, Singapore 179936",1.2944655,103.8492059,,Traditional music; Contemporary music; Contemporary dance,Others,Sawai Kazue (Koto); Saito Tetsu (Composer/arranger/double bass); Yamazaki Kota (Dancer/choreographer),,The Substation,,,,,,
,,,1996-12-07,20:00,"World Trade Centre, Harbour Pavilion",,1.264699,103.818807,,Jazz,Concert,Watanabe Sadao,,Stars Production (member of The Grande Group),,,,,,
,Tozan School of Shakuhachi Centennial Celebrations,,1996-08-26,12:00,"National Institute of Education (NIE), Music Studio 2","1 Nanyang Walk, Singapore 637616",1.34867,103.67978,,Traditional music,Concert,Tozan School of Shakuhachi-kai (Nakao Tozan); NTU Shakuhachi Club and others,,Nanyang Technological University (NTU),,Nanyang Technological University (NTU),,,,
,,,1996-12-12,Evening,"Sentosa, Sentosa Musical Fountain",,1.2556829,103.8201946,,Traditional music,Concert,Tokyo Dagaki Project,,,,,,,,
,Tozan School of Shakuhachi Centennial Celebrations,,1996-08-25,19:00,"Raffles Hotel, Jubilee Hall","1 Beach Road, Singapore 189673",1.294801,103.854467,,Traditional music,Concert,Tozan School of Shakuhachi-kai (Nakao Tozan); NTU Shakuhachi Club and others,,,,,,,,
,"Traditional Japanese music concert by Iwata Kumiko, Ueno Koshuzan, Yokoyama Kumiko and Kiyomizu Sae",,1996-09-18,Evening,"The Japanese Association, Singapore (JAS), Function Room","120 Adam Road, Singapore 289899",1.33073,103.816112,,Traditional music,Concert,Iwata Kimiko; Ueno K?shuzan; Yokoyama Kumiko; Kiyomizu Sae,,"The Japanese Association, Singapore (JAS)",,"The Japanese Association, Singapore (JAS); The Japanese Association, Singapore (JAS)",,,,
,Oguri Hangan and Terute Hime,,1997-06-17,Evening,"Raffles Hotel, Jubilee Hall","1 Beach Road, Singapore 189673",1.294801,103.854467,,Play,Theatre,Yokohama Boat Theatre,,,,,,,,
,Oguri Hangan and Terute Hime,,1997-06-18,Evening,"Raffles Hotel, Jubilee Hall","1 Beach Road, Singapore 189673",1.294801,103.854467,,Play,Theatre,Yokohama Boat Theatre,,,,,,,,
,Oguri Hangan and Terute Hime,,1997-06-19,Evening,"Raffles Hotel, Jubilee Hall","1 Beach Road, Singapore 189673",1.294801,103.854467,,Play,Theatre,Yokohama Boat Theatre,,,,,,,,
,Ri Koran: The Musical,,1997-06-19,19:30,Kallang Theatre,"1 Stadium Walk, Singapore 397688",1.30191,103.87568,,Play,Theatre,Shiki Theatrical Company,,,,,,,,
,Ri Koran: The Musical,,1997-06-20,19:30,Kallang Theatre,"1 Stadium Walk, Singapore 397688",1.30191,103.87568,,Play,Theatre,Shiki Theatrical Company,,,,,,,,
,Ri Koran: The Musical,,1997-06-21,19:30,Kallang Theatre,"1 Stadium Walk, Singapore 397688",1.30191,103.87568,,Play,Theatre,Shiki Theatrical Company,,,,,,,,
,Hitachi Symphony Orchestra in Singapore,,1997-10-26,19:30,Victoria Theatre & Concert Hall,"9 Empress Place, Singapore 179556",1.28834,103.851652,,Contemporary music,Concert,Hitachi Symphony Orchestra,,"Hitachi, Ltd",,"Hitachi, Ltd; Hitachi, Ltd",,,,
,Minyo performance by groups from various prefectures of Japan,,1997-03-09,14:00,"Suntec City, Auditorium","3 Temasek Boulevard, Singapore 038983",1.30488,103.90959,,Minyo; Traditional music,Others,Japan Miny? Association; JCSS Dance Ensemble; JCSS Taiko Ensemble,,"The Japanese Cultural Society, Singapore (JCS); Japan Miny? Association",,"Japan Miny? Association; The Japanese Cultural Society, Singapore (JCS)",,,,
,Koto and Shakuhachi concert,??KOTO&BAMBOO???????????????????,1998-05-24,14:30,"The Japanese Association, Singapore (JAS), Auditorium","120 Adam Road, Singapore 289899",1.33073,103.816112,,Contemporary music; Traditional music,Concert,Sonetto???,,"The Japanese Association, Singapore (JAS)",,"The Japanese Association, Singapore (JAS)",,,,
,"Nihon Buyo performance by Nakamura Kyozo, Nakamura Shibajaku and Otani Tomohiko",,1998-02-14,20:00,Victoria Theatre & Concert Hall,"9 Empress Place, Singapore 179556",1.28834,103.851652,,Nihon Buyo,Dance,Nakamura Ky?z? (AS),,National University of Singapore (NUS); Embassy of Japan in Singapore; The Japan Foundation,,National University of Singapore (NUS); Embassy of Japan in Singapore; The Japan Foundation,,,,
,Waseda concert for charity,,1998-02-22,20:00,Victoria Theatre & Concert Hall,"9 Empress Place, Singapore 179556",1.28834,103.851652,,Contemporary music,Concert,Waseda Symphony Orchestra,,,,,,,,
,THE EMONDO,,1998-09-12,19:00,Kallang Theatre,"1 Stadium Walk, Singapore 397688",1.30191,103.87568,,Others,Talk,Shimoseki Musibi no Kai from Kyoto Wabunka Association,,"The Japanese Association, Singapore (JAS); Kyoto Association of Japanese Culture",,"The Japanese Association, Singapore (JAS); Chakuso-do Koten Miyajima-ryu Ichimon Shimonoseki Musubi no Kai",,,,
,Erion,????,1998-09-13,14:00,"The Japanese Association, Singapore (JAS), Auditorium","120 Adam Road, Singapore 289899",1.33073,103.816112,,Play,Theatre,Sekai Gekidan (Ehime),,"The Japanese Association, Singapore (JAS)",,"The Japanese Association, Singapore (JAS)",,,,
,Erion,????,1998-09-13,18:00,"The Japanese Association, Singapore (JAS), Auditorium","120 Adam Road, Singapore 289899",1.33073,103.816112,,Play,Theatre,Sekai Gekidan (Ehime),,"The Japanese Association, Singapore (JAS)",,"The Japanese Association, Singapore (JAS)",,,,
,Lecture demonstration of dance pieces from Kabuki play Ayatsuri Sanbas?,,1998-11-02,13:00-14:00,"National University of Singapore (NUS), Lecture Theatre 13 (LT13)","10 Kent Ridge Crescent, Singapore 119260",1.29503,103.77091,,Kabuki,Talk,Nakamura Ky?z?,,NUS Centre for the Arts (CFA); Embassy of Japan in Singapore; The Japan Foundation,,NUS Centre for the Arts (CFA); Embassy of Japan in Singapore; The Japan Foundation,,,,
,Shakuhachi Recital,,1998-12-22,20:00,"The Substation, Guinness Theatre","45 Armenian Street, The Substation, Singapore 179936",1.2944655,103.8492059,,Traditional music,Concert,Ueno Koshuzan,?????,The Substation,,,,,,
,Water Station,,1998-06-25,20:00,"Raffles Hotel, Jubilee Hall","1 Beach Road, Singapore 189673",1.294801,103.854467,,Play,Theatre,Theatre Uzura (Ohta Sh?go),,National Arts Council (NAC),,National Arts Council (NAC),,,,
,Water Station,,1998-06-26,20:00,"Raffles Hotel, Jubilee Hall","1 Beach Road, Singapore 189673",1.294801,103.854467,,Play,Theatre,Theatre Uzura (Ohta Sh?go),,National Arts Council (NAC),,National Arts Council (NAC),,,,
,Water Station,,1998-06-27,20:00,"Raffles Hotel, Jubilee Hall","1 Beach Road, Singapore 189673",1.294801,103.854467,,Play,Theatre,Theatre Uzura (Ohta Sh?go),,National Arts Council (NAC),,National Arts Council (NAC),,,,
,Water Station,,1998-06-28,20:00,"Raffles Hotel, Jubilee Hall","1 Beach Road, Singapore 189673",1.294801,103.854467,,Play,Theatre,Theatre Uzura (Ohta Sh?go),,National Arts Council (NAC),,National Arts Council (NAC),,,,
,Nocturne,,1998-06-18,Evening,"Raffles Hotel, Jubilee Hall","1 Beach Road, Singapore 189673",1.294801,103.854467,,Butoh,Dance,Buto-Sha Tenkei,,National Arts Council (NAC),,Singapore International Festival of Arts (SIFA),,,,
,Lear,,1999-01-30,14:30,Kallang Theatre,"1 Stadium Walk, Singapore 397688",1.30191,103.87568,,Play,Theatre,TheatreWorks and various performers,,TheatreWorks; National Arts Council (NAC),,TheatreWorks; National Arts Council (NAC),,Orchard Hotel Singapore; National Arts Council (NAC) Arts Fund,,
,Lear,,1999-01-28,20:00,Kallang Theatre,"1 Stadium Walk, Singapore 397688",1.30191,103.87568,,Play,Theatre,TheatreWorks and various performers,,TheatreWorks; National Arts Council (NAC),,TheatreWorks; National Arts Council (NAC),,Orchard Hotel Singapore; National Arts Council (NAC) Arts Fund,,
,Lear,,1999-01-29,20:00,Kallang Theatre,"1 Stadium Walk, Singapore 397688",1.30191,103.87568,,Play,Theatre,TheatreWorks and various performers,,TheatreWorks; National Arts Council (NAC),,TheatreWorks; National Arts Council (NAC),,Orchard Hotel Singapore; National Arts Council (NAC) Arts Fund,,
,Lear,,1999-01-30,20:00,Kallang Theatre,"1 Stadium Walk, Singapore 397688",1.30191,103.87568,,Play,Theatre,TheatreWorks and various performers,,TheatreWorks; National Arts Council (NAC),,TheatreWorks; National Arts Council (NAC),,Orchard Hotel Singapore; National Arts Council (NAC) Arts Fund,,
,Lear,,1999-01-31,20:00,Kallang Theatre,"1 Stadium Walk, Singapore 397688",1.30191,103.87568,,Play,Theatre,TheatreWorks and various performers,,TheatreWorks; National Arts Council (NAC),,TheatreWorks; National Arts Council (NAC),,Orchard Hotel Singapore; National Arts Council (NAC) Arts Fund,,
,Rakugo In English Singapore Tour '99,,1999-08-29,13:00-14:30,"The Japanese Association, Singapore (JAS)","120 Adam Road, Singapore 289899",1.33073,103.816112,,Rakugo,Theatre,Kaishi Katsura; Asakichi Katsura; Ippei Hayashiya; Kakusho Shofukutei,,"National Library Board (NLB); The Japanese Association, Singapore (JAS)",,,,,,
,Rakugo In English Singapore Tour '99,,1999-08-28,16:00-17:30,Marine Parade Community Library,"278 Marine Parade Road, Marine Parade Public Library, Singapore 449282",1.30488,103.90959,,Rakugo,Theatre,Kaishi Katsura; Asakichi Katsura; Ippei Hayashiya; Kakusho Shofukutei,,"National Library Board (NLB); The Japanese Association, Singapore (JAS)",,,,,,
,Rakugo In English Singapore Tour '99,,1999-08-29,17:00-18:00,"The Japanese Association, Singapore (JAS)","120 Adam Road, Singapore 289899",1.33073,103.816112,,Rakugo,Theatre,Kaishi Katsura; Asakichi Katsura; Ippei Hayashiya; Kakusho Shofukutei,,"National Library Board (NLB); The Japanese Association, Singapore (JAS)",,,,,,
,Rakugo In English Singapore Tour '99,,1999-08-26,19:15-20:45,"National Library, The Courtyard","100 Victoria Street, Singapore 188064",1.29748,103.85394,,Rakugo,Theatre,Kaishi Katsura; Asakichi Katsura; Ippei Hayashiya; Kakusho Shofukutei,,"National Library Board (NLB); The Japanese Association, Singapore (JAS)",,,,,,
,Rakugo In English Singapore Tour '99,,1999-08-27,19:30-21:00,Jurong East Community Library,"21 Jurong East Central 1, Singapore 609732",1.33288,103.73949,,Rakugo,Theatre,Kaishi Katsura; Asakichi Katsura; Ippei Hayashiya; Kakusho Shofukutei,,"National Library Board (NLB); The Japanese Association, Singapore (JAS)",,,,,,
,Taiko drum dance by Betchya Daiko troupe from Hiroshima,,1999-11-21,11:00,"Suntec City, Singapore International Convention And Exhibition Centre","1 Raffles Boulevard, Suntec City, Singapore 039593",1.293504,103.8572,,Traditional music,Outdoor; Concert,Betchya Daiko,,Singapore Airlines (SIA) Millenium Celebration,,,,,,
,Taiko drum dance by Betchya Daiko troupe from Hiroshima,,1999-11-21,12:00,"Suntec City, Singapore International Convention And Exhibition Centre","1 Raffles Boulevard, Suntec City, Singapore 039593",1.293504,103.8572,,Traditional music,Outdoor; Concert,Betchya Daiko,,Singapore Airlines (SIA) Millenium Celebration,,,,,,
,Ryuba,??,1999-06-12,20:00,Victoria Theatre & Concert Hall,"9 Empress Place, Singapore 179556",1.288367,103.851667,,Butoh,Dance,Dairakudakan,,National Arts Council (NAC),,,,,,
,Ryuba,??,1999-06-11,20:00,Victoria Theatre & Concert Hall,"9 Empress Place, Singapore 179556",1.288367,103.851667,,Butoh,Dance,Dairakudakan,,National Arts Council (NAC),,,,,,
,JCC Opening Event: “Noh” Theatre Performance,,2010-01-07,Daytime,"National University of Singapore (NUS), AS4","9 Arts Link, National University of Singapore AS4, Singapore 117570",1.2943883,103.7718129,,Noh,Talk,,,Japan Creative Centre (JCC),,,,,,
,JCC Opening Event: “Noh” Theatre Performance,,2010-01-07,Evening,Nanyang Technological University (NTU),"111 Middle Road, National Design Centre, Singapore 188969",1.2984794,103.8535013,,Noh,Talk,,,Japan Creative Centre (JCC),,,,,,
,JCC Opening Event: “Noh” Theatre Performance,,2010-01-08,19:30,Drama Centre (National Library),"100 Victoria Street, #03-01, National Library Building, Singapore 188064",1.297679,103.854357,,Noh,Theatre,,,Japan Creative Centre (JCC); National Library Board (NLB),,,,,,
,JCC Opening Event: “Noh” Theatre Performance,,2010-01-09,19:30,Drama Centre (National Library),"100 Victoria Street, #03-02, National Library Building, Singapore 188064",1.297679,103.854357,,Noh,Theatre,,,Japan Creative Centre (JCC); National Library Board (NLB),,,,,,
,JCC Opening Event: “Noh” Theatre Performance,,2010-01-10,19:30,"The Japanese Association, Singapore (JAS)","120 Adam Road, Singapore 289899",1.33072,103.81611,,Noh,Talk,,,"Japan Creative Centre (JCC); The Japanese Association, Singapore (JAS)",,,,,,
,Shamisen Concert,,2010-03-12,Evening,Japan Creative Centre (JCC),"4 Nassim Road, Singapore 258372",1.307507,103.826821,,Folk music,Talk,,,Japan Creative Centre (JCC),,,,,,
,Shamisen Concert,,2010-03-13,Evening,"Raffles Hotel, Jubilee Hall","1 Beach Road, Singapore 189673",1.294801,103.854467,388,Traditional music,Concert,Is this the Matusmoto Baisho seen one on JSP?,,Japan Creative Centre (JCC),,,,,,
,Shinosuke Rakugo in Singapore 2010,?????? in Singapore 2010,2010-03-24,19:00,DBS Auditorium,"6 Shenton Way, #03-00, DBS Building Tower 1, Singapore 068809",1.27698,103.8484,,Rakugo,Theatre,Tatekawa Shinosuke,,Vivid Creations; Celestial Navigations Pte Ltd.; E139 Creative Production Pte. Ltd.; Hokuriku Bank; Singapore Toyama-ken Jinkai,,,,,,
,Gagaku concert by Otonowa-kai,,2010-04-17,Evening,"The Japanese Association, Singapore (JAS), Auditorium","120 Adam Road, Singapore 289899",1.33073,103.816112,205,Gagaku,Concert,Otonowa-kai,???,"The Japanese Association, Singapore (JAS)",,,,,,
,Gagaku concert by Otonowa-kai,,2010-04-17,Evening,"The Japanese Association, Singapore (JAS), Auditorium","120 Adam Road, Singapore 289899",1.33073,103.816112,205,Gagaku,Concert,Otonowa-kai,???,"The Japanese Association, Singapore (JAS)",,,,,,
,Nihon Buyo performance by International Culture Exchange Association TEN,,2010-04-25,Evening,"The Japanese Association, Singapore (JAS), Auditorium","120 Adam Road, Singapore 289899",1.33073,103.816112,205,Nihon buyo,Dance,International Culture Exchange Association TEN (Japan); Reitoku kai (Singapore),???????TEN,International Culture Exchange Association TEN (Japan),,,,,,
,Mari Fujiwara Cello Recital,????????????,2010-06-05,Evening,Victoria Theatre & Concert Hall,"9 Empress Place, Singapore 179556",1.28834,103.851652,673,Contemporary music,Concert,Mari Fujiwara,????,"The Music Society, Singapore (SGMUSO); The Japanese Association, Singapore (JAS); Embassy of Japan in Singapore; Japanese Chamber of Commerce & Industry, Singapore (JCCI)",,"The Music Society, Singapore (SGMUSO); The Japanese Association, Singapore (JAS)",,,,
,Taiko performance by Tenko at Sundown Festival 2010,,2010-07-31,20:30,Universal Studios Singapore (USS),"30 Sentosa Gateway, Universal Studios Singapore, Singapore 098140",1.25405,103.82247,,Traditional music,Concert,Tenko,,Red Spade Entertainment,,,,,,
,Rakugolobal,,2010-08-01,19:30,"The Japanese Association, Singapore (JAS), Auditorium","120 Adam Road, Singapore 289899",1.33073,103.816112,205,Rakugo,Theatre,Shofukutei Showko and 3 others,,Embassy of Japan in Singapore,,,,,,
,Rakugolobal,,2010-08-02,19:30,"The Japanese Association, Singapore (JAS), Auditorium","120 Adam Road, Singapore 289899",1.33073,103.816112,205,Rakugo,Theatre,Shofukutei Showko and 3 others,,Embassy of Japan in Singapore,,,,,,
,ORIENTAL CADENCE,,2010-09-05,14:30,"Raffles Hotel, Jubilee Hall","1 Beach Road, Singapore 189673",1.294801,103.854467,388,Traditional music; Contemporary music,Concert,,,Japan Creative Centre (JCC),,,,,,
